rate_five_star_and_reviews	Rate us 5-stars and share reviews!	हमें 5-स्टार रेट करें और अपने विचार व्यक्त करें!	5-stars rating de kar apne reviews share kare!	ਸਾਨੂ 5-ਸਟਾਰ ਰੇਟ ਕਰੋ ਅਤੇ ਆਪਣੇ ਵਿਚਾਰ ਪ੍ਰਗਟ ਕਰੋ!	ഞങ്ങൾക്ക് 5-Star റേറ്റുചെയ്യുക, അവലോകനങ്ങൾ പങ്കിടുക!
rate_playstore	Rate on Play Store	प्लेस्टोरे पे रेट करें	Play Store par Rate kare	ਪਲੇਸਟੋਰੇ ਤੇ ਰੇਟ ਕਰੋ	Play Store- യിൽ റേറ്റുചെയ്യുക
help_us_make	Help us make OkCredit better!	OkCredit को बेहतर बनाने में सहयोग दें!	OkCredit ko behtar banane me hamari madad kare!	OkCredit ਨੂੰ ਬਿਹਤਰ ਬਣਾਉਣ ਲਈ ਸਹਿਯੋਗ ਦਿਓ!	OkCredit മികച്ചതാക്കാൻ ഞങ്ങളെ സഹായിക്കുക!
submit_feedback	Submit Feedback	प्रतिक्रिया व्यक्त करें	Feedback De	ਫ਼ੀਡਬੈਕ ਜਮ੍ਹਾਂ ਕਰੋ	ഫീഡ്ബാക്ക് സമർപ്പിക്കുക
feedback_and_suggestions	<![CDATA[Feedback & Suggestions]]>	<![CDATA[प्रतिक्रिया और सुझाव]]>	<![CDATA[Feedback & Sujhaav]]>	<![CDATA[ਫ਼ੀਡਬੈਕ ਅਤੇ ਸੁਝਾਅ]]>	<![CDATA[പ്രതികരണം & നിർദ്ദേശങ്ങൾ]]>
what_will_make_five_star	What will make OkCredit 5-star app?	OkCredit को 5-स्टार ऐप कैसे बनाएँ?	OkCredit 5-star app kaise ban sakta hai?	OkCredit ਨੂੰ 5-ਸਟਾਰ ਐਪ ਕਿਵੇਂ ਬਣਾਏਂ?	OkCredit 5-സ്റ്റാർ അപ്ലിക്കേഷൻ സൃഷ്ടിക്കുന്നതെന്താണ്?
please_enter_feedback	Please enter your feedback	कृपया अपनी प्रतिक्रिया दें	Kripya apna feedback Jamaa kare	ਕ੍ਰਿਪਾ ਆਪਣਾ ਫੀਡਬੈਕ ਦਰਜ ਕਰੋ	നിങ്ങളുടെ ഫീഡ്ബാക്ക് നൽകുക
thanks_for_feedback	Thanks for your valuable feedback	आपके अनमोल प्रतिक्रिया के लिए धन्यवाद!	Aapke bahumulya feedback ke liye dhanyawaad	ਤੁਹਾਡੀ ਕੀਮਤੀ ਫੀਡਬੈਕ ਲਈ ਧੰਨਵਾਦ	നിങ്ങളുടെ വിലപ്പെട്ട ഫീഡ്ബാക്കിന് നന്ദി
payment_reminder_by	Payment Reminder by	के द्वारा पेमेंट रिमाइंडर।	Payment Reminder by	ਪੇਮੇਂਟ ਰੇਮਾਇੰਡਰ	പേയ്മെന്റ് ഓർമ്മപ്പെടുത്തൽ
payment_reminder_amount	Amount:	अमाउंट:	amount:	ਰਕਮ	തുക:
payment_reminder_check_details	Check Details at	डिटेल चेक करें	Details check kare	ਡਿਟੇਲ ਚੇਕ ਕਰੋ	വിശദാംശങ്ങൾ പരിശോധിക്കുക
send_to_customer	Send to Customer	ग्राहक को भेजें	Customer ko bheje	ਗ੍ਰਾਹਕ ਨੂੰ ਭੇਜੋ	ഉപഭോക്താവിലേക്ക് അയയ്ക്കുക
send_total_balance	Send total balance due	टोटल उधार बैलेंस भेजें	Total udhaar balance bheje	ਕੁੱਲ ਅਦਾਇਗੀ ਰਕਮ ਭੇਜੋ	നൽകേണ്ട മൊത്തം ബാലൻസ് അയയ്ക്കുക
send_payment_reminder_whatsapp	Payment Reminder On Whatsapp	पेमेंट रिमाइंडर WhatsApp करें	WhatsApp se Payment Reminder bheje	Whatsapp ਤੇ ਪੇਮੈਂਟ ਰੀਮਾਈਂਡਰ ਭੇਜੋ	വാട്സ്ആപ്പിലെ പേയ്മെന്റ് റിമൈൻഡർ
summery_of_all	Send summary of all credit and payment after last 0 balance	आखरी 0 बैलेन्स से अभी तक के सारे लेन देन का विवरण	Pichhle 0 balance ke baad saare len-den	ਆਖਰੀ 0 ਬੈਲੰਸ ਤੋਂ ਹੁਣ ਤਕ ਸਾਰੇ ਐਂਟਰੀਆਂ ਦਾ ਸੰਖੇਪ	അവസാനത്തെ ബാലൻസ് കഴിഞ്ഞ് എല്ലാ കടം പേയ്മെന്റും പേയ്മെന്റ് സംഗ്രഹം അയയ്ക്കുക
mini_statement_whatsapp	Mini Statement On Whatsapp	मिनी स्टेट्मेंट WhatsApp करें	WhatsApp se Mini Statement bheje	WhatsApp ਤੇ ਮਿੰਨੀ ਸਟੇਟਮੈਂਟ ਭੇਜੋ	Whatsapp മിനി സ്റ്റേറ്റ്മെൻറ്
send_month_report_whatsapp	Monthly Report On Whatsapp	मासिक रिपोर्ट WhatsApp करें	WhatsApp se maasik report bheje	WhatsApp ਤੇ ਮਾਸਿਕ ਰਿਪੋਰਟ ਭੇਜੋ	മാസംതോറുമുള്ള റിപ്പോർട്ട് Whatsapp- ൽ
send_current_last_summery	Send current month summary of all credit and payment	इस महीने के सारे लेन-देन का विवरण	Is mahine ke saare Udhaar / Payment ka record	ਮੌਜੂਦਾ ਅਤੇ ਪਿਛਲੇ ਮਹੀਨੇ ਦੇ ਸਾਰਾਂਸ ਭੇਜੋ	എല്ലാ കടം, പേയ്മെൻറുകളുടെയും നിലവിലെ മാസ സംഗ്രഹം അയയ്ക്കുക
sms_reminder	Payment Reminder by SMS 	पेमेंट रिमाइंडर SMS करें	SMS se Payment Reminder bheje	SMS ਤੋਂ ਰੀਮਾਈਂਡਰ ਭੇਜੋ	SMS വഴി പേയ്മെന്റ് റിമൈൻഡർ
send_sms_from_phone	Send SMS from your phone. Standard SMS rates will apply.	अपने फोने से SMS भेजें. SMS चार्ज आपके मोबाइल सर्विस पर निर्भर है	Apne phone se SMS bhejiye. Standard SMS rates lag sakte hain.	ਆਪਣੇ ਫੋਨ ਤੋਂ SMS ਭੇਜੋ. SMS ਚਾਰਜ ਮੋਬਾਈਲ ਸਰਵਿਸ ਤੇ ਨਿਰਭਰ ਹੈ	നിങ്ങളുടെ ഫോണിൽ നിന്ന് SMS അയയ്ക്കുക. അടിസ്ഥാന SMS നിരക്കുകൾ ബാധകമാകും.
sms_sent	SMS sent	SMS भेजा गया	SMS bheja gaya	SMS ਭੇਜਿਆ ਗਿਆ	എസ്എംഎസ് അയച്ചു
sms_send_failed_try_again	SMS Send Failed. Please Try Using SMS App	SMS भेजना विफल। कृपया SMS ऐप्प इस्तेमाल करेंं	SMS bhejna vifal. Kripya apne SMS app ka prayog kare	SMS ਭੇਜਣਾ ਅਸਫਲ. ਕਿਰਪਾ SMS ਐਪ ਨੂੰ ਇਸਤੇਮਾਲ ਕਰੋ	SMS അയയ്ക്കൽ പരാജയപ്പെട്ടു. വീണ്ടും ശ്രമിക്ക്
no_service_sms_failed	No service, SMS Send Failed	SMS भेजना विफल, सेवा उपलब्ध नहीं	Service maujood nahi hone ke kaaran SMS bhejna vifal	SMS ਭੇਜਣਾਂ ਅਸਫਲ, ਸੇਵਾ ਉਪਲਬਧ ਨਹੀਂ	സേവനമില്ല, SMS അയയ്ക്കൽ പരാജയപ്പെട്ടു
sms_delivered	SMS delivered	SMS पहुंचा दिया	SMS pahuch gaya	SMS ਭੇਜਤਾ	എസ്എംഎസ് ഡെലിവർ ചെയ്തു
sms_not_delivered	SMS not delivered	SMS नहीं पहुंचा	SMS nahi bheja gaya	SMS ਪਹੁੰਚਿਆ ਨਹੀਂ	SMS ഡെലിവർ ചെയ്തിട്ടില്ല
sms_sending	SMS Sending…	SMS भेज रहा है…	SMS bheja jaa raha…	SMS ਭੇਜਣਾ…	SMS അയയ്ക്കുന്നു ...
language_malayalam	മലയാളം	മലയാളം	മലയാളം	മലയാളം	മലയാളം
gallery	Gallery	गैलरी	Gallery	ਗੈਲਰੀ	ഗാലറി
camera	Camera	कैमरा	Camera	ਕੈਮਰਾ	ക്യാമറ
import_phone_contact_title	Import Phone Contacts	कांटेक्टलिस्ट से जोड़ें	Import Phone Contacts	ਕੰਟੈਕਟ ਤੋਂ ਚੁਣੋ	ഫോൺ കോൺടാക്റ്റുകൾ ഇമ്പോർട്ടു ചെയ്യുക
import_phone_contact_desc	Sync contacts to add new customers from your phonebook, quickly.	अपने फोनबुक से नए ग्राहकों को जोड़ने के लिए कांटेक्ट को सिंक करें।	Apne customers ko OkCredit me jaldi se jodne ke liye Phonebook se Contact import kare	ਫੋਨਬੂਕ ਤੋਂ ਕਸਟਮਰਸ ਜੋੜਣ ਲਈ ਕੰਟੈਕਟ ਰੀਡ ਕਰਣ ਦੀ ਪਰਮਿਸ਼ਨ ਦੋ	നിങ്ങളുടെ ഫോൺബുക്കിൽ പുതിയ ഉപഭോക്താക്കളെ ചേർക്കാൻ കോൺടാക്റ്റുകൾ ഇമ്പോർട്  ചെയ്യുക .
contacts	Contacts	कांटेक्ट	Contacts	ਕੰਟੈਕਟ	Contacts
add	Add	जोड़ें	Add	ਜੋੜੋ	ചേർക്കുക
address	Address	पता	Address	ਪਤਾ	വിലാസം
name_should_not	The name should not contain more than 30 characters.	नाम में 30 से अधिक वर्ण नहीं होने चाहिए।	Naam me 30 se jyada characters nahi ho sakte	ਨਾਂ ਵਿਚ 30 ਤੋਂ ਜ਼ਿਆਦਾ ਅੱਖਰ ਨਹੀਂ ਹੋ ਸਕਦੇ	പേരിൽ 30 പ്രതീകങ്ങളിൽ കൂടുതൽ ഉണ്ടാകരുത്.
address_should_not	Address should not contain more than 150 characters.	पते में 150 से अधिक वर्ण नहीं होने चाहिए।	Address maximum 150 characters ka hi ho sakta hai	ਪਤੇ ਵਿਚ 150 ਤੋਂ ਜ਼ਿਆਦਾ ਅੱਖਰ ਨਹੀਂ ਹੋ ਸਕਦੇ	വിലാസത്തിൽ 150 പ്രതീകങ്ങളിൽ കൂടുതൽ അടങ്ങിയിരിക്കരുത്.
invalid_phone	Enter 10 digit mobile number	10 अंकों का सही मोबाइल नंबर डालें	10 digit ka correct mobile number likhe	ਵੈਲਿਡ 10 ਡਿਜ਼ੀਟ ਮੋਬਾਈਲ ਨੰਬਰ ਦਾਖਲ ਕਰੋ	10 അക്ക മൊബൈൽ നമ്പർ നൽകുക
where_do_you_want_choose_from	Where do you want choose from?	आप कहां से चुनना चाहते हैं?	Kaha se choose karna chahte hain?	ਫੋਟੋ ਕਿੱਥੋਂ ਚੋਣਨਾ ਚਾਹੁੰਦੇ ਹੋ?	എവിടെ നിന്ന് നിങ്ങൾക്ക് തിരഞ്ഞെടുക്കണം?
txn_gallery_permission_msg	Please allow gallery permission for adding bill	बिल जोड़ने के लिए गैलरी परमिशन दें	Bill ki photo jodne ke liye gallery ki permission de	ਬਿੱਲ ਜੋੜਣ ਲਯੀ ਕੈਮਰਾ ਪਰਮਿਸ਼ਨ ਦੋ	ബിൽ ചേർക്കാൻ അനുവദിക്കുക ഗ്യാലറി അനുമതി നൽകുക
customer_profile_camera_permission_msg	Please allow camera permission for uploading image	बिल जोड़ने के लिए कैमरा परमिशन दें	Bill ki photo jodne ke liye camera permission de	ਬਿੱਲ ਜੋੜਣ ਲਯੀ ਕੈਮਰਾ ਪਰਮਿਸ਼ਨ ਦੋ	ഇമേജ് അപ്ലോഡുചെയ്യുന്നതിന് ദയവായി ക്യാമറ അനുവാദം അനുവദിക്കുക
customer_profile_gallery_permission_msg	Please allow gallery permission for uploading image	बिल जोड़ने के लिए गैलरी परमिशन दें	Bill ki photo jodne ke liye gallery ki permission de	ਬਿੱਲ ਜੋੜਣ ਲਯੀ ਗੈਲਰੀ ਪਰਮਿਸ਼ਨ ਦੋ	ഇമേജ് അപ്ലോഡ് ചെയ്യുന്നതിനായി ഗ്യാലറി അനുമതി ദയവായി അനുവദിക്കുക
add_first_customer	ADD YOUR FIRST CUSTOMER	अपना पहला ग्राहक जोड़ें	APNA FIRST CUSTOMER JODIYE	ਆਪਣਾ ਪਹਿਲਾ ਕਸਟਮਰ ਜੋੜੋ	നിങ്ങളുടെ ആദ്യ കസ്റ്റമർ ചേർക്കുക
home_sort_last_payment	Payment Due	पेमेंट ड्यू	Payment due	ਜਮਾ ਡਯੂ‌	അവസാന പേയ്മെന്റ്
privacy_policy	Privacy Policy	गोपनीयता नीति	Privacy Policy	ਗੋਪਨੀਯਤਾ ਨੀਤੀ	സ്വകാര്യതാനയം
add_mobile_desc	Add mobile to send a free SMS for every transaction	हर लेनदेन का अपडेट भेजने के लिए मोबाइल जोड़ें	Har len den ka update bhejne ke liye mobile jode	ਹਰ ਲੇਣ-ਦੇਣ ਦਾ ਅਪਡੇਟ ਭੇਜਣ ਲਈ ਮੋਬਾਇਲ ਜੋੜੋ	ഓരോ ഇടപാടിനും സൗജന്യ SMS അയയ്ക്കാൻ മൊബൈൽ ചേർക്കുക
edit_mobile	Edit Mobile Number	मोबाइल नंबर बदले	Mobile Number badle	ਮੋਬਾਇਲ ਨੰਬਰ ਬਦਲੋ	മൊബൈൽ നമ്പർ എഡിറ്റുചെയ്യുക
enter_4_digit_code_sent_on_new_mobile_number_of	Enter 4 digit code sent on new mobile number of	नए मोबाइल नंबर पर भेजे गए 4 अंकों का कोड दर्ज करें	Naye mobile number par bheja hua 4 digit code bharen	ਨਵੇਂ ਮੋਬਾਇਲ ਨੰਬਰ ਤੇ ਭੇਜਿਆ ਹੋਇਆ 4 digit ਕੋਡ ਭਰੋ	പുതിയ മൊബൈൽ നമ്പറിലേക്ക് അയച്ച 4 അക്ക കോഡ് നൽകുക
didnt_code	Didn’t receive code?	कोड प्राप्त नहीं हुआ?	Code nahi aaya?	ਕੋਡ ਆਇਆ ਨਹੀਂ	കോഡ് ലഭിച്ചില്ലേ?
resend	RESEND	पुन: भेजें	RESEND	ਦੋਬਾਰਾ ਭੇਜੋ	വീണ്ടും അയയ്ക്കുക
wrong_code_enter_correct_code	Wrong Code ! Enter Correct Code	गलत कोड ! सही कोड भरें	Galat Code ! Sahi Code Enter Kare	ਗ਼ਲਤ ਕੋਡ! ਸਹੀ ਕਦੇ ਭਰੋ.	തെറ്റായ കോഡ് ! ശരിയായ കോഡ് നൽകുക
delete_cus	Delete Customer	ग्राहक डिलीट करें	Delete Customer	ਡਿਲੀਟ ਕਸਟਮਰ	ഉപഭോക്താവിനെ Delete ആകു
custpr_add_address	Add Address	पता जोड़ें	Address jodiye	ਪਤਾ ਜੋੜੋ	വിലാസം ചേർക്കുക
invalid_name	Invalid Name	अमान्य नाम	Invalid Naam	ਇਨਵੈਲਿਡ ਨਾਂ	അസാധുവായ പേര്
invalid_address	Invalid Address	अमान्य पता	Invalid Address	ਇਨਵੈਲਿਡ ਪਤਾ	വിലാസം അസാധുവാണ്
invalid_mobile	Invalid Mobile Number	अमान्य मोबाइल नंबर	Invalid Mobile Number	ਇਨਵੈਲਿਡ ਮੋਬਾਈਲ ਨੰਬਰ	മൊബൈൽ നമ്പർ അസാധുവാണ്
currently_using	%1$s (currently in use)	%1$s (वर्तमान में उपयोग में है)	%1$s (Abhi use me hai)	%1$s ਹਜੇ ਤਕ ਕੋਈ ਨੰਬਰ ਨਹੀਂ ਜੋੜਿਆ ਹੈ	%1$s (നിലവിൽ ഉപയോഗത്തിലാണ്)
currently_no_number	Currently no number added	अभी कोई नंबर नहीं जोड़ा है	Abhi koi number nahi juda hai	ਹਜੇ ਤਕ ਕੋਈ ਨੰਬਰ ਨਹੀਂ ਜੋੜਿਆ ਹੈ	നിലവിൽ മൊബൽ നമ്പർ ചേർത്തിട്ടില്ല
seconds	Seconds	सेकंड	Seconds	ਸੈਕੰਡ	സെക്കൻഡ്
successfully_completed_mobile	Successfully changed mobile number.	मोबाइल नंबर को सफलतापूर्वक बदल दिया ।	Mobile number successfully changed.	ਮੋਬਾਇਲ ਨੰਬਰ ਨੂੰ ਬਦਲ ਦਿੱਤਾ ਗਿਆ	മൊബൈൽ നമ്പർ മാറ്റിയിരിക്കുന്നു.
reset_otp	OTP expired. Please resend Otp.	OTP की समय सीमा समाप्त, कृपया दोबारा प्रयास करें	OTP expired. Kripya dobara prayas kare.	OTP ਦਾ ਸਮਾਂ ਸੀਮਾ ਖਤਮ, ਕਿਰਪਾ ਕਰਕੇ ਦੋਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ	OTP പുതുക്കുക. ദയവായി Otp വീണ്ടും അയക്കുക.
hinglish	Hinglish	Hinglish	Hinglish	Hinglish	Hinglish
dismiss	Dismiss	हटाएँ	Hataye	ਹਟਾਓ	നീക്കം ചെയ്യുക
txn_synced	Sync successful	सिंक हो गया	Sync Ho Gaya	ਸਿੰਕ ਹੋ ਗਿਆ	Sync വിജയകരം
txn_syncing	Syncing…	सिंक हो रहा है…	Sync Ho Raha Hai…	ਸਿੰਕ ਹੋ ਰਿਹਾ ਹੈ…	Sync നടന്നുകൊണ്ടിരിക്കുന്നു  ...
txn_sync_pending	Waiting to sync…	सिंक करने की प्रतीक्षा में…	Sync Hone Ka Wait Kar Raha Hai…	ਸਿੰਕ ਕਰਨ ਦੀ ਉਡੀਕ ਵੀਚ…	Sync ചെയ്യാൻ  കാത്തിരിക്കുന്നു ...
txn_sync_now	Sync Now	सिंक करें	Sync Karen	ਸਿੰਕ ਕਰੋ	ഇപ്പോൾ Sync ചെയ്യുക 
home_internet_connected	Internet connected	इंटरनेट जुड़ा हुआ है	Internet Juda Hua Hai	ਇੰਟਰਨੈਟ ਜੁੜਿਆ ਹੋਇਆ ਹੈ	ഇന്റർനെറ്റ് കണക്റ്റുചെയ്തു
send_otp_message	A code will be send to <![CDATA[<b>%1$s</b>]]> on the mentioned mobile number. Enter that code to save the change	दिए गए मोबाइल नम्बर पर %1$s को एक कोड भेजा जाएगा । बदलाव कि पुस्टी के लिए, उस कोड को दर्ज करें	Diye Gaye Mobile Number Par %1$s Ko Ek Code Bheja Jayega. Change Ko Save Karne Ke Liye, Code Dalen	ਦਿੱਤੇ ਗਏ ਮੋਬਾਈਲ ਨੰਬਰ ਤੇ %1$s ਨੂੰ ਇੱਕ ਕੋਡ ਭੇਜਿਆ ਜਾਵੇਗਾ । ਤਬਦੀਲੀ ਦੀ ਪੁਸ਼ਟੀ ਕਰਨ ਲਈ, ਉਸ ਕੋਡ ਨੂੰ ਭਰੋ	<![CDATA[സൂചിപ്പിച്ച മൊബൈൽ നമ്പറിൽ ഒരു കോഡ് %1$s എന്നുള്ള ഉപപോക്താവിന്‌ അയയ്ക്കും. മാറ്റം ചെയ്യാൻ ആ കോഡ് നൽകുക]]>
touch_again_exit	Touch again to exit	बाहर निकलने के लिए पुनः स्पर्श करें	Exit Karne Ke Liye Dubara Touch Karen	ਬਾਹਰ ਆਉਣ ਲਈ ਦੁਬਾਰਾ ਟਚ ਕਰੋ	പുറത്തുകടക്കാൻ വീണ്ടും ടച്ച് ചെയ്യുക 
send	Send	भेजिये	Bheje	ਭੇਜੋ	അയയ്ക്കുക
permission_text	Permission	अनुमति	Anumati	ਅਨੁਮਤੀ	അനുമതി
contact_permission_denied	You need to give contact permission for Importing contacts! Go into your system settings, and enable contact permission.	कांटैक्ट्स इम्पोर्ट करने के लिए, आपको कांटैक्ट्स इम्पोर्ट की अनुमति देनी होगी। अपने मोबाइल सेटिंग्स में जाकर, कांटैक्ट्स अनुमति सक्षम करें	Contacts Import Karne Ke Liye, Aapko Contacts Import Ki Anumati Deni Hogi. Apne Mobile Settings Me Jakar, Contacts Permission Enable Karen	ਕੰਟੈੱਕਟਸ ਇਮਪੋਰਟ ਕਰਨ ਲਈ, ਤੁਹਾਨੂੰ ਕੰਟੈੱਕਟਸ ਇਮਪੋਰਟ ਕਰਨ ਦਿ ਅਨੁਮਤੀ ਦੇਣੀ ਪਵੇਗੀ। ਆਪਣੇ ਮੋਬਾਇਲ ਸੈਟਿੰਗ ਤੇ ਜਾਓ ਅਤੇ ਕੰਟੈੱਕਟਸ ਇਮਪੋਰਟ ਸਮਰੱਥ ਕਰੋ	കോൺടാക്റ്റുകൾ ഇമ്പോർട്ടുചെയ്യുന്നതിന് നിങ്ങൾ സമ്പർക്ക അനുമതി നൽകേണ്ടതുണ്ട്! നിങ്ങളുടെ സിസ്റ്റം ക്രമീകരണങ്ങളിലേക്ക് പോയി കോൺടാക്റ്റ് അനുമതി പ്രാപ്തമാക്കുക.
settings_title	Go to settings	सेटिंग्स में जाएँ	Settings Me Jayen	ਸੈਟਿੰਗ ਵਿੱਚ ਜਾਓ	ക്രമീകരണങ്ങളിലേക്ക് പോകുക
whatsapp_page_description	OkCredit will send useful information about your OkCredit account registered with %1$s on Whatsapp	OkCredit आपके WhatsApp पर %1$s के साथ पंजीकृत आपके OkCredit खाते के बारे में उपयोगी जानकारी भेजेगा	OkCredit Aapke WhatsApp Par %1$s Ke Saath Registered Aapke OkCredit Khate Ke Baare Me Upyogi Jankari Bhejaga	OkCredit आपके WhatsApp पर %1$s के साथ पंजीकृत आपके OkCredit खाते के बारे में उपयोगी जानकारी भेजेगा	നിങ്ങളുടെ OkCredit അക്കൌണ്ടിനെക്കുറിച്ച് Whatsapp-ൽ രജിസ്റ്റർ ചെയ്ത %1$s നമ്പറിൽ ഉപയോഗപ്രദമായ വിവരങ്ങൾ OkCredit അയയ്ക്കും
whatsapp_page_title	Get Update On WhatsApp	WhatsApp पर अपडेट प्राप्त करें	WhatsApp Par Update Prrapt Karen	WhatsApp पर अपडेट प्राप्त करें	whatsapp അപ്ഡേറ്റ് ഓൺ ആകു 
yes_please_send	Yes, Please Send	हाँ, कृपया भेजें	Yes, Please Send	हाँ, कृपया भेजें	അതെ, അയയ്ക്കുക
no_don_t_send	No, Don\'t Send	नहीं, भेजें नहीं	No, Don\'t Send	नहीं, भेजें नहीं	ഇല്ല, അയയ്ക്കരുത്
phone_number	Phone Number	फ़ोन नंबर	Phone Number	ਫੋਨ ਨੰਬਰ	ഫോൺ നമ്പർ
this_is_your_profile_business_name	This is your Profile/Business name. This name will be visible to your customers.	ये आपका प्रोफाइल / व्यवसाय का नाम है। ये नाम आपके ग्राहकों को दिखाई देगा।	Ye Aapka Profile / Business Name Hai. Ye Name Aapke Customers Ko Dikhai Dega	ਇਹ ਤੁਹਾਡਾ ਪ੍ਰੋਫਾਇਲ / ਵਪਾਰ ਦਾ ਨਾਂ ਹੈ. ਇਹ ਨਾਮ ਤੁਹਾਡੇ ਗਾਹਕਾਂ ਨੂੰ ਦਿਖਾਈ ਦੇਵੇਗਾ.	ഇതാണ് നിങ്ങളുടെ പ്രൊഫൈല് /ബിസിനസ്സ് നാമം. ഈ പേര് നിങ്ങളുടെ ഉപഭോക്താക്കൾക്ക് കാണാവുന്നതാണ് .
crop_image	Crop Image	फ़ोटो काटें	Crop Image	ਫੋਟੋ ਕਰੋਪ ਕਰੋ	ക്രോപ് ഇമേജ് 
profile_name	Profile Name	प्रोफ़ाइल नाम	Profile Name	ਪ੍ਰੋਫਾਈਲ ਨਾਮ	പ്രൊഫൈൽ പേര്
set_current_location	Set Current Location	वर्तमान स्थान सेट करें	Current Location Set Karen	ਵਰਤਮਾਨ ਸਥਿਤੀ ਸੈਟ ਕਰੋ	നിലവിലുള്ള സ്ഥലം സെറ്റ് ചെയ്യുക 
business_card_share_text	Hey, please save my business card for any business enquiries!	व्यवसाय सम्बंधित पूछताछ के लिए, कृपया मेरा बिज़्नेस कार्ड रखें।	Business Enquiries Ke Liye, Please Mera Business Card Rakhen.	ਕਾਰੋਬਾਰੀ ਪੁੱਛਤਾਛ ਲਈ, ਕਿਰਪਾ ਸਾਡਾ ਬਿਜਨੇਸ ਕਾਰਡ ਰੱਖੋ	ഹേയ്, എന്തെങ്കിലും ബിസിനസ്സ് അന്വേഷണങ്ങൾക്കായി എന്റെ ബിസിനസ് കാർഡ് സംരക്ഷിക്കൂ!
email	Email	undefined	undefined	undefined	undefined
about_store	About	undefined	undefined	undefined	undefined
about_business	About Your Business	undefined	undefined	undefined	undefined
about_should_not	About should not contain more than 500 characters	undefined	undefined	undefined	undefined
email_should_not	Email should not contain more than 40 characters	undefined	undefined	undefined	undefined
invalid_email	Invalid Email	undefined	undefined	undefined	undefined
invalid_about	Invalid	undefined	undefined	undefined	undefined
contact_person	Contact Person Name	undefined	undefined	undefined	undefined
